transaction_dtm|bban|color|phone_number|lat|long|age
1985-08-31T02:40:07|QNCL23372094516767|AntiqueWhite|(328)630-1122|-82.7343565|-153.687766|23
2018-12-31T17:26:02|RHXD48333679608289|Indigo|001-136-054-9469|-54.276398|-167.100690|6
2008-04-06T19:47:51|ZXHS01324951935001|Chocolate|617-580-8038x890|-13.2700725|-42.947114|33
2013-06-03T00:02:59|BHHB66851353814837|FloralWhite|803.090.1685|12.3901895|-28.692472|48
2000-06-11T15:46:48|CVLG19027169883716|CadetBlue|668-611-9976x7598|-35.785532|176.479918|41
1983-07-23T07:08:17|EBWS05835345819565|LawnGreen|535-339-9824|-47.2590725|28.250250|27
1997-03-26T12:30:53|RCXS58015846687930|RosyBrown|+1-028-532-7276x698|83.7714225|-60.826162|58
1987-05-11T05:01:35|IQVS25285461308730|LightSteelBlue|720.738.2777x711|44.556677|-22.970939|41
1979-07-17T21:39:34|ISMN63090071210242|DarkMagenta|730.577.7196x19971|10.984939|15.831493|43
2018-04-20T14:16:58|PJKU64099683344009|Orange|426-537-9322|-66.3123185|131.092756|97
1975-03-03T11:15:13|TGQA05473601579115|Beige|+1-016-260-0802|17.7300515|7.179539|48
2008-02-22T22:13:03|OFGM59783354883571|MediumPurple|967-914-6386|80.0727335|27.950834|35
1989-04-20T16:35:05|RGEW17266528246854|SeaShell|272.400.0208x601|-8.343489|177.845772|96
1995-08-28T03:28:52|UIPO54327163033563|HoneyDew|+1-301-000-9089|68.0129975|-53.944781|53
1974-06-28T14:33:01|ONSV48028354158929|Navy|304.376.6136x6280|47.3973285|-135.790063|32
1979-07-20T22:25:12|ZRLB94747053110583|NavajoWhite|001-096-739-7984|-52.5510635|-129.177389|10
2007-12-14T16:44:21|PDIR93765016767187|LightGray|+1-288-363-6885x01627|17.7817015|-87.713198|60
2010-04-18T08:02:54|ELLN80937616522898|Wheat|4993598125|1.6434355|154.195101|2
2002-06-08T11:36:48|MDIP76408385805014|CornflowerBlue|(657)893-9129x565|-65.0858195|106.894795|95
2006-04-06T17:24:53|LQVI60050092449287|Linen|001-570-302-9301x125|80.086098|-172.917191|69
1974-05-05T22:52:14|QKQM29069522233693|RosyBrown|062.007.3024x2662|-20.324257|128.280792|6
2000-09-15T10:33:26|JMUQ05714469567406|LightYellow|(354)453-4514x6688|87.8814435|44.859296|44
1994-02-01T02:56:46|YNRW83483586267366|SaddleBrown|(320)775-8708x9432|84.6023335|39.318849|28
2011-07-08T17:17:36|ORQH69580504505092|LightSteelBlue|200-734-2939x07737|-51.9147835|136.909794|83
1991-06-02T17:07:11|HUIQ03801625851502|OldLace|450.281.4353x1279|-18.912049|-55.155843|8
1985-03-25T12:03:33|TQVI11123590426527|RosyBrown|662-510-8573|51.876115|-76.685180|99
2007-09-13T22:10:16|SJHY46091935117455|FloralWhite|+1-706-272-8167|-36.367578|-47.150899|83
2000-02-05T11:28:27|GCVV57562641260848|Coral|001-762-099-0693x19630|-26.9521965|152.036650|5
2010-09-04T05:37:35|IBTY45059982267312|Turquoise|(388)804-8514|84.5401955|-98.259452|96
1973-11-22T07:46:12|DPGH02823134275576|LightCyan|115.490.4431x8343|27.005282|150.195502|3
1995-05-08T20:09:32|FUXR29771150629179|CornflowerBlue|001-517-328-1629x108|41.311053|-57.277746|31
2012-02-04T05:18:38|ECOK15737671052987|LightGreen|(459)915-3044x500|-42.3307955|-176.844057|25
1978-11-29T08:04:04|UJUG78903450295867|PapayaWhip|0409346754|77.888590|-143.059306|2
2006-07-05T00:29:52|SDUO10138272105133|DeepSkyBlue|8422013882|7.0829165|-53.273818|79
1981-10-30T03:16:01|AOFT68163603891736|MediumPurple|(894)767-2000x521|-21.017681|-126.461544|19
1973-06-05T13:23:33|ZXLL48508951237085|Brown|919-445-4569|36.8655355|-103.888834|30
2011-12-23T12:34:32|KIVP76713771886263|MediumAquaMarine|266-783-0557x37138|50.862286|76.531614|16
1989-06-30T21:14:00|VBSF46144662763304|Turquoise|761-421-5248|-29.1284425|-119.497523|60
2010-11-24T01:52:41|KNKX64704656896987|Tan|(883)004-8379|81.9856465|-57.680759|85
1997-04-29T22:35:15|SRCI22912706593410|SpringGreen|2911872282|-14.632501|77.598308|14
1978-06-11T22:56:04|NANL96075789849749|MediumSlateBlue|052.217.1148x6565|48.7230745|-129.039772|72
2007-08-17T04:53:32|QRZX06173563163129|LightCoral|001-572-616-9496x3788|-70.932871|-132.390309|27
2009-01-21T19:43:25|VFWS99068201307167|Gold|+1-216-336-1317x985|-18.1234875|130.523827|59
1972-06-29T11:13:18|TBRV37295458583563|Navy|001-812-743-9225x517|-16.897224|-142.558705|89
2010-11-05T00:34:52|SEOW47621236018639|MediumOrchid|138-453-1563x093|-87.6707975|72.486826|32
2010-09-06T19:01:12|KRIY09645987240899|Sienna|+1-773-516-6811|-34.6497485|-64.147215|98
2012-04-22T10:31:31|MYLM21734024222419|LightSlateGray|+1-306-323-6540x181|84.1645505|-13.567930|47
1989-09-30T16:38:53|GHZW42024350947651|Coral|001-615-640-9941|-7.0724215|85.747233|21
1993-12-03T21:32:27|FOSX70542451908261|Moccasin|+1-103-565-9429x9202|-25.075684|77.850995|77
1996-01-05T09:42:23|SLRZ92295338619411|MediumSpringGreen|(390)934-2424x06628|-39.5822735|-34.959542|77
1997-11-28T09:02:45|EURO33437518669408|LavenderBlush|+1-424-382-6928x5507|-17.793932|-70.369658|95
1993-02-20T09:18:03|VAWE88959470396964|Fuchsia|176-504-7188x300|68.891743|136.057481|91
1993-02-25T06:53:57|HOYF44966866798994|LightBlue|170-690-1497x11038|-20.0162035|60.534749|14
1976-12-25T20:36:02|IMJL50518860167449|SlateBlue|+1-343-596-9850|-15.3108295|-5.943695|99
1971-02-18T13:27:21|QUKS37540242861789|DarkGoldenRod|714-025-0385x762|11.0369775|-18.479970|20
2004-12-27T13:43:12|ZBKT84936806358530|OrangeRed|127-896-9519|84.0863395|-68.118122|39
1970-02-08T02:56:20|TQNJ77586703656203|PaleTurquoise|(443)946-8963|-27.5540875|-123.654539|13
2006-07-23T14:24:13|BZFJ61707317445776|DarkGray|263-678-5089x89774|43.089026|20.968916|74
2011-09-26T01:13:28|HHGH85295377403767|Khaki|(042)076-7514x975|-36.387735|-19.986923|3
1976-01-03T21:14:46|BTTQ30990009406565|Orchid|445-385-6535|-41.6028625|-72.472915|39
2016-01-22T19:12:06|DKZQ00470911034956|BlueViolet|989.965.1181x5837|-15.728789|35.710986|73
1999-01-06T20:41:48|BSML18687047966682|Orange|5256599508|82.3097575|152.228698|86
1974-08-13T03:55:27|HEGG29276405473986|DarkGray|405-131-8660|-7.234104|80.142670|48
1990-12-05T15:47:29|LGOV47852474420359|DarkTurquoise|238-735-1866|-6.7598305|86.771467|50
2002-08-08T05:59:32|HFZX18302585346581|Gold|001-885-217-8955x9909|50.261410|-17.012134|91
2018-01-13T18:54:12|XUBE86558167592383|Thistle|348-918-0038|-72.543467|-41.379432|25
1996-03-18T16:30:45|EDPV42195973091218|ForestGreen|(341)146-1331x555|-37.4464575|-151.023020|9
1974-04-10T04:50:21|IBBH07781109659845|ForestGreen|634-541-8299x12699|-18.354395|3.203551|75
1980-05-23T09:38:20|BHCQ10616691008224|Cornsilk|001-682-682-2175|81.271645|35.880325|88
1981-08-08T18:44:37|QJQU20834791005932|MistyRose|572.287.0322x0074|60.0169685|2.321531|80
2011-11-24T22:10:06|MDUO12951452058028|IndianRed|+1-048-022-4065x4747|17.143163|145.873756|31
1993-03-18T05:25:47|BPGC89856643016556|Purple|(878)887-6569|77.3534875|-52.409945|13
1975-01-15T23:48:51|FRBQ29011386047947|Snow|9903803514|49.8697435|135.069901|89
1991-12-16T13:29:55|SOYO41914790534728|DarkSeaGreen|167-309-5326x708|-21.321460|94.090262|98
2005-03-09T18:59:51|KQTK56292582282801|LightSlateGray|530-688-5684|23.388561|80.360093|38
1997-11-13T06:46:44|QNPK58374495975213|Gray|(755)592-8974|54.270379|65.540059|87
1988-10-23T19:21:55|CRSH86267511997645|DarkRed|551.564.1967x8963|-87.869623|-153.252889|76
2008-07-01T03:49:32|YJNE16301597224228|DeepSkyBlue|(349)276-6809x84601|80.1259005|91.737630|15
1972-04-14T18:52:01|HUFH01537358667155|DarkTurquoise|053-926-0967x46272|-77.094209|157.759667|72
1992-08-23T17:50:46|TKSU99119285672850|DarkGoldenRod|553-830-7755|57.377117|-105.503932|100
1976-01-30T13:52:12|XKKF95678446078907|SaddleBrown|991-981-7755|-71.6063515|-97.763867|5
2008-12-18T17:13:22|RHCH25316498283859|LightGoldenRodYellow|656-590-7055x49434|-30.2314755|51.879583|44
2006-07-19T06:54:12|MMIK92209490763415|DarkOrange|710.011.5477x349|-19.446938|-50.940562|68
2015-02-18T05:33:40|BXGN22557856413547|FloralWhite|557-395-2328x5558|-85.261323|132.498069|54
1993-05-30T10:13:16|MPVJ81660284136233|PaleGreen|470.407.1469x71479|41.302460|-48.167647|84
1989-10-17T00:30:48|DJII08374560170396|Chartreuse|5900170679|83.464539|-35.200375|47
2009-02-07T08:35:56|AOSE85516215938967|Indigo|367.355.8960|41.278297|-148.972661|8
2000-12-04T12:42:40|DNFU33513901430974|DarkGoldenRod|936.635.7967x1480|-37.3820315|178.393855|64
1970-10-01T12:04:30|RXRF56582608252637|Red|001-128-866-9112x2321|-19.1722075|156.415655|82
2014-10-03T14:18:41|EWUC19789259465744|GreenYellow|325-544-1181x8513|12.5548325|61.670002|43
1982-10-07T07:58:16|NAIB88193768418471|DarkTurquoise|201.483.3354x01127|-44.638713|110.824402|1
1984-02-03T11:23:44|XAAM64770906761837|GreenYellow|001-507-671-6217|-50.4643525|-157.560598|53
1989-03-09T15:07:16|OVKB41869303264564|MediumSlateBlue|(199)160-5390x649|-81.0905305|123.095710|62
2018-12-13T17:58:53|SMAH51970181589136|YellowGreen|670-742-1531|70.6213385|-46.336208|13
2013-05-23T00:56:35|XSUI26022169088754|LightSkyBlue|933-583-8439|81.470757|-135.609957|55
1970-04-16T22:13:16|KLXI17454693510214|Bisque|+1-128-331-9558x9799|-86.796373|-61.594707|46
1993-01-22T18:40:21|VWLM71703056870941|Cornsilk|001-605-164-8389x533|30.3176125|26.794546|81
2008-01-06T11:10:04|GTLV77600643459731|MediumVioletRed|(303)324-9675x745|-58.778167|-179.826971|58
1990-07-26T02:08:33|OXWP73181560542707|MediumOrchid|+1-594-761-1107x97647|7.189024|-24.345016|90
2015-11-03T16:33:44|TKLN72269348540390|MediumSeaGreen|685.606.6992|84.4708225|38.894951|19
1974-08-10T04:17:46|FDKO09777795703996|Cyan|(792)711-0735|-56.928025|-110.197954|55
2007-09-11T05:24:24|PERA82432333023993|DarkSlateGray|606-943-0695x2357|54.3339155|30.339471|22
1991-12-28T03:48:33|UPCN37006448854875|DarkSlateBlue|980-425-5428|-88.2655325|-6.062694|93
1986-11-06T15:59:16|ZKZZ55078688786020|DarkSalmon|221.317.0195x866|-33.937921|137.755915|66
2009-03-30T16:51:31|ROMN72873142495629|RosyBrown|(964)416-0332x888|-88.2204775|72.870164|83
1970-04-22T13:50:36|ACBN45120220175454|Blue|792.104.6627|-4.224680|169.091695|34
2020-05-03T21:01:57|ACER97442036078548|Teal|+1-309-587-2383x6806|-76.8535455|-132.795875|78
1987-09-01T18:48:50|IZDD71485819701501|Magenta|(720)925-1920x1828|4.7125185|-112.178245|68
1986-03-20T08:32:02|FDOV49379582915855|Red|3971492075|33.3435215|-17.487066|99
2017-05-12T22:53:47|WZZX48739626259188|DarkSeaGreen|4977367724|-10.2566895|-77.313052|61
2013-03-27T20:50:43|HQIH78729657156438|Sienna|299.034.8042x47960|78.1705765|-163.587222|59
2019-01-24T10:15:44|BHPK57376242662254|MediumOrchid|001-369-309-1401x5273|-60.812159|-118.985218|55
2001-04-24T05:11:10|EEIB75690018429335|MediumSeaGreen|001-474-229-8359x66771|4.734010|-46.213749|93
2010-07-01T23:57:59|AELX47365003299090|OliveDrab|647.614.4278x7355|-20.258427|173.614705|75
1973-07-28T19:58:22|SHQD97920675493934|Turquoise|+1-690-453-9252|47.810510|71.690382|34
2007-12-20T13:44:13|SIFV81330734533023|Lavender|224-740-9853|33.114237|-95.559584|41
1973-09-28T03:44:12|GJIB02325107155587|Black|404.224.5641x199|-48.0517425|19.359357|31
1995-05-02T14:39:21|WDGU07819135053494|Teal|001-971-575-5716x63282|-15.464291|39.891361|11
1986-09-29T03:25:42|AUDK18563520076150|DimGray|9868569771|-7.8394395|-78.076418|35
2016-09-02T14:40:18|FZAY09010146103927|SaddleBrown|(818)930-4616x38816|46.4339765|74.010897|57
2018-02-28T12:20:32|NJNR69050965688267|DarkGray|7272081472|79.724658|-76.300469|31
2001-03-05T04:07:32|FKAN08306978999514|Gold|836.714.6749|-80.519236|53.421547|96
1995-10-15T01:29:28|NSLB85711645605956|DarkOrange|180.739.2002|3.815498|104.142138|59
1993-07-21T09:22:38|LTFU77303167871926|Chocolate|720.124.0254|0.466843|-7.530273|72
1971-08-14T22:23:20|RZHZ80998397673887|Cornsilk|630-343-8300x0914|-30.031081|-12.028476|78
1980-09-16T21:53:10|PQFA41799654662897|Olive|896-225-2756x002|-55.802732|-45.883364|85
1972-07-17T11:06:57|DXHJ77125158904182|Peru|(051)666-0812x3927|51.5203525|117.064239|48
1990-01-01T05:51:52|UMPP63615276958444|DarkBlue|482-488-6313|33.880135|-53.993464|43
2001-06-10T15:48:55|BJFB18026691419396|AliceBlue|471-891-1992|-5.3546735|23.133207|3
2014-10-06T03:34:22|RDHM88341034141318|Chartreuse|001-814-051-3251x7904|-6.2966895|61.825959|63
1972-08-16T05:23:47|NKOH06714878310314|Red|645-722-7579x407|-18.1320295|-165.331942|41
1985-02-20T20:56:44|FZLG99870933913694|BurlyWood|+1-641-060-3267x5318|-77.7933595|6.660856|23
2003-04-09T22:25:53|YKCV10896546125360|HotPink|047.486.7948|11.6218855|161.223132|62
2013-04-16T14:03:59|PNHG17036100770177|Tomato|+1-375-949-3307x811|-70.1668145|57.484713|27
1977-04-03T23:34:14|OTVZ49021444155967|DeepSkyBlue|(849)655-2391|38.8610775|-165.765567|45
1984-05-14T07:32:20|SJXW04999266536197|MidnightBlue|(173)946-2487x238|3.682895|102.422089|33
1995-08-06T09:48:38|WZGQ76871413493179|HotPink|001-605-581-7357x9211|14.308965|-106.852688|43
1993-01-25T22:04:54|ASPP54646398970145|Gray|3934271866|66.5491995|-98.977894|35
1994-08-23T10:31:43|IPWB09260001101561|Khaki|+1-738-449-8121x30088|-52.4373835|171.730207|76
1983-02-24T10:37:03|NHZV90867233104481|LightPink|001-736-556-1922x188|-53.435683|-104.994232|89
1971-06-06T17:46:38|KTNZ41761302364169|DarkSeaGreen|(599)167-6403x2391|63.428357|-57.531171|35
2014-10-26T07:45:53|EIUN67126937949995|SandyBrown|(252)964-4484|-23.344104|158.117963|71
1999-03-17T22:30:52|TSLC11433064098058|LightPink|555-906-2787|73.678475|-152.012658|1
1981-09-08T09:11:33|XPRA46372162660323|Fuchsia|802.955.9997|35.7370755|-57.927095|66
2019-02-05T13:55:34|LXOP57955192474111|LightGray|(670)386-2567|25.7194855|-124.126258|24
1977-01-14T06:30:42|EYHW33008056308292|MediumSpringGreen|001-828-732-1078x83127|-28.386618|49.114584|10
1994-01-12T09:21:00|THJE72019708428741|LawnGreen|+1-796-365-1295|4.8872225|-1.749775|30
1976-03-21T02:57:30|RAYX08194842262300|DarkOrange|7223502830|-38.889712|179.523955|92
1988-06-28T13:14:32|RWQF75391692809166|DarkOrchid|696-874-0330x45441|-84.937338|29.129893|52
1976-10-11T07:52:06|LGMA84458015176429|Tomato|+1-280-924-1150x5096|75.1613175|127.705263|62
2017-12-24T20:06:18|KTUD25523228058837|MidnightBlue|354.047.6253x9501|-66.662324|-117.824187|71
1992-06-06T13:15:01|UVIR27788826031748|MediumBlue|001-045-880-9718x61422|73.5180485|-61.788918|97
1995-01-16T02:20:39|YIRH59205596757799|WhiteSmoke|379-830-4576|-51.668483|57.378501|30
1987-01-08T14:53:12|IWCZ08958970152213|DarkOliveGreen|+1-960-083-4761|-55.1289715|92.508858|88
2013-04-03T09:59:39|PNQF74611399799271|MediumTurquoise|001-603-387-8852x8589|47.466281|32.903689|60
2004-11-16T23:46:17|QOTU97630900737949|MediumAquaMarine|445.744.4107x6926|-53.6437135|27.018160|82
2013-07-27T11:42:44|UIRH75916043598398|Gainsboro|907.996.5857x8375|21.8408735|177.552350|91
2007-07-30T02:39:02|BMIV40730717761350|MediumVioletRed|8836922338|-3.6854265|-28.322587|62
1970-12-06T08:57:17|GEPP28502312653273|FloralWhite|514.972.4903x22347|40.808292|-139.822417|57
1989-11-15T04:13:54|LPXP55557020061741|DarkMagenta|001-459-476-1218x93912|38.207213|-172.339313|2
1998-06-24T06:38:12|ILKX22830564468530|Thistle|559-502-6356x0777|54.668879|145.190836|11
2015-09-28T17:34:24|IUGD63990460082369|GreenYellow|269.022.2097x55061|32.9196965|145.071135|37
1972-07-11T18:39:07|LYMX15120039344907|LawnGreen|(216)218-3339x192|65.1533935|22.896651|28
2014-02-24T23:09:58|PCWF71226008228377|PaleTurquoise|(054)985-7887|-45.3014805|113.937946|51
1979-11-21T06:51:22|BFER01269804466589|Fuchsia|001-476-096-0647|-48.2229895|156.954778|88
1987-06-30T12:00:14|XZEL78747788407094|Khaki|(706)129-8897x284|-48.3755375|34.150036|31
2005-07-21T15:09:47|BPNZ61641700537186|Azure|688-031-6647x9512|35.147858|132.798875|39
2005-08-21T13:15:53|EDET42853541601991|White|(480)870-1708x67152|-79.421070|77.450230|84
2001-10-20T18:44:22|QSBV04336895796724|Ivory|511.090.0701x78502|-86.826919|19.836240|74
1973-04-09T16:01:58|DROE39201029759974|MidnightBlue|539.659.7442x52694|89.569645|168.131886|47
1981-04-13T01:46:44|BCHJ37405133793766|PaleGreen|+1-976-816-0855x717|-9.152977|141.430887|60
2014-09-24T06:14:56|BJHS88144990803586|DarkGoldenRod|001-574-450-9998|27.2337355|-67.740440|70
1982-06-06T23:21:19|GTIZ91111085184668|MediumSeaGreen|593.213.5961x83073|84.7070265|-32.361429|67
2017-03-04T01:57:21|YNWB22642597205548|RoyalBlue|+1-878-192-1474x9847|-8.114543|27.552390|44
1970-05-03T06:48:50|HPYY78472146172758|Bisque|292.676.9889|32.1370645|136.582188|54
2006-11-13T11:20:29|NYIH84741340192936|YellowGreen|001-596-275-1934x638|71.8157425|-165.388863|95
1977-07-18T22:26:48|DHZH47936561156862|OliveDrab|+1-307-065-9480|-5.154853|-55.410735|70
1976-12-13T15:45:11|JDDQ43303727186244|LightBlue|+1-631-121-3807x82878|-77.2530545|32.113846|42
1998-04-28T14:50:08|CSHQ85866356541802|MediumSpringGreen|(825)212-8866x90594|14.720235|136.395181|45
2018-08-22T05:44:39|PTEN28470520313298|LimeGreen|001-123-203-6686x427|38.991336|112.669840|89
1996-06-26T14:13:34|DYSU27287603208778|DarkRed|106.283.3455|38.9399265|-49.691836|58
1993-04-13T12:23:42|XEYD77004535859730|Thistle|+1-322-857-0424x025|1.854039|1.328768|34
1989-10-04T18:46:00|XNSS39770411678815|Plum|467-386-5690x44846|44.0730535|-57.451646|39
1984-02-07T16:58:08|EEWZ24895587700623|NavajoWhite|599.426.4076|-83.549645|161.546560|32
2007-10-12T12:59:01|PFCY03398013871628|DarkRed|890-581-0801x533|32.6842095|-29.566883|29
1983-06-16T12:50:46|ILDR72871565969579|Moccasin|759.599.5505|-2.970504|168.181342|15
1986-05-01T23:54:17|RKOQ71485418395252|PaleGreen|520.788.2165x11921|-9.638635|20.929773|92
2003-06-11T11:02:48|HHDU02769473088240|DarkKhaki|001-321-244-0293|27.1742245|-54.612947|24
1989-09-15T02:10:15|QUAG21805257959900|DeepSkyBlue|+1-941-232-5460x1891|-59.4377405|-70.507134|40
1990-08-05T06:39:34|TSGU57133996276861|DarkGreen|(211)202-9138|-67.5633585|-59.854558|15
1972-09-07T02:59:26|CPHA98908881966452|DarkKhaki|+1-199-082-1335x6831|28.7205895|-98.607971|95
1985-11-21T18:54:21|TWQM41710389191874|Beige|+1-013-320-3449x5607|-69.434309|-42.506398|68
2005-05-02T17:54:31|MKBS75257231631603|MistyRose|001-811-057-0399x6306|17.0889375|67.850001|97
1971-07-19T10:59:33|APHX66932337007158|RosyBrown|+1-971-408-6332x343|-81.7802905|38.088139|88
1992-12-23T05:13:47|XUHW88839237590972|Crimson|+1-582-585-4551x39196|-83.5773515|-64.695569|23
1991-02-25T07:47:17|NETL88387369323800|DarkTurquoise|(475)846-6486|38.7438015|-37.327118|24
1976-09-08T09:18:34|KMCB31755297760145|LightSeaGreen|1144157281|-6.3539435|-65.015198|27
2017-11-04T08:11:52|JBKJ14603611892605|GhostWhite|+1-465-426-8368|-21.4179715|-55.728285|94
2004-01-06T09:19:24|LZUF45459566003011|MediumPurple|227-238-6974x21736|52.3719835|-55.577989|61
2006-05-31T11:14:10|JUBP70934099165081|Blue|403-484-8437x70062|40.731873|126.237866|35
1992-07-04T01:54:41|SOWD29544966954217|Salmon|+1-562-752-8001|21.375487|-144.117213|92
2014-02-14T02:23:20|ZFHP45923516383264|SpringGreen|(710)017-0781x2945|30.3856795|37.451887|75
